 Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z
0.9165039,0.18896484,-0.021728516,0.9433594,0.20507813,0.0390625
0.92211914,0.1862793,-0.080322266,0.9433594,0.20507813,0.0390625
0.94750977,0.18725586,-0.045166016,0.92211914,0.1862793,-0.080322266
0.9628906,0.22705078,-0.011230469,0.94750977,0.18725586,-0.045166016
0.9655762,0.23657227,-0.025390625,0.94750977,0.18725586,-0.045166016
0.98339844,0.2397461,-0.08276367,0.9655762,0.23657227,-0.025390625
0.99121094,0.20996094,-0.16625977,0.98339844,0.2397461,-0.08276367
0.98095703,0.20410156,-0.2121582,0.98339844,0.2397461,-0.08276367
0.9621582,0.18701172,-0.28735352,0.98095703,0.20410156,-0.2121582
0.9482422,0.14648438,-0.34033203,0.9621582,0.18701172,-0.28735352
0.9460449,0.13842773,-0.3815918,0.9621582,0.18701172,-0.28735352
0.97143555,0.16064453,-0.40844727,0.9460449,0.13842773,-0.3815918
0.9885254,0.2241211,-0.40356445,0.97143555,0.16064453,-0.40844727
1.0026855,0.24243164,-0.3959961,0.97143555,0.16064453,-0.40844727
1.0478516,0.23803711,-0.3815918,1.0026855,0.24243164,-0.3959961
1.064209,0.2397461,-0.3569336,1.0478516,0.23803711,-0.3815918
1.0583496,0.24804688,-0.33691406,1.0478516,0.23803711,-0.3815918
1.0402832,0.24243164,-0.2878418,1.0583496,0.24804688,-0.33691406
1.0019531,0.21459961,-0.23608398,1.0402832,0.24243164,-0.2878418
0.98657227,0.20654297,-0.21362305,1.0402832,0.24243164,-0.2878418
0.9855957,0.17553711,-0.1850586,0.98657227,0.20654297,-0.21362305
0.98828125,0.16015625,-0.1574707,0.9855957,0.17553711,-0.1850586
0.986084,0.14916992,-0.13964844,0.98828125,0.16015625,-0.1574707
0.97094727,0.14648438,-0.1081543,0.986084,0.14916992,-0.13964844
0.96240234,0.18066406,-0.052734375,0.97094727,0.14648438,-0.1081543
0.9477539,0.19628906,-0.03881836,0.96240234,0.18066406,-0.052734375
0.93725586,0.17675781,-0.02709961,0.9477539,0.19628906,-0.03881836
0.96362305,0.18847656,-0.019042969,0.93725586,0.17675781,-0.02709961
0.96899414,0.19702148,-0.016601563,0.96362305,0.18847656,-0.019042969
0.9760742,0.20385742,-0.011230469,0.96899414,0.19702148,-0.016601563
0.9638672,0.23120117,-0.017578125,0.9760742,0.20385742,-0.011230469
0.96069336,0.22436523,-0.015136719,0.9638672,0.23120117,-0.017578125
0.9580078,0.22192383,-0.014404297,0.96069336,0.22436523,-0.015136719
0.9577637,0.22851563,-0.007568359,0.9580078,0.22192383,-0.014404297
0.9511719,0.22705078,-0.002197266,0.9577637,0.22851563,-0.007568359
0.93408203,0.21142578,0.006103516,0.9511719,0.22705078,-0.002197266
0.9248047,0.20117188,0.009033203,0.93408203,0.21142578,0.006103516
0.9255371,0.2006836,0.006103516,0.9248047,0.20117188,0.009033203
0.9394531,0.19750977,0.001953125,0.9255371,0.2006836,0.006103516
0.95092773,0.18286133,0.002929688,0.9394531,0.19750977,0.001953125
0.9550781,0.17993164,-4.88E-04,0.95092773,0.18286133,0.002929688
0.9589844,0.1796875,-0.010253906,0.9550781,0.17993164,-4.88E-04
0.95996094,0.19262695,-0.028564453,0.9589844,0.1796875,-0.010253906
0.9609375,0.19360352,-0.053222656,0.95996094,0.19262695,-0.028564453
0.96972656,0.18774414,-0.096191406,0.9609375,0.19360352,-0.053222656
0.9765625,0.18164063,-0.083740234,0.96972656,0.18774414,-0.096191406
0.96972656,0.17895508,-0.07495117,0.9765625,0.18164063,-0.083740234
0.95043945,0.19189453,-0.076660156,0.96972656,0.17895508,-0.07495117
0.9616699,0.20507813,-0.09301758,0.95043945,0.19189453,-0.076660156
0.9716797,0.20825195,-0.104003906,0.9616699,0.20507813,-0.09301758
0.98168945,0.19702148,-0.11791992,0.9716797,0.20825195,-0.104003906
0.9836426,0.17700195,-0.13427734,0.98168945,0.19702148,-0.11791992
0.9880371,0.18676758,-0.13720703,0.9836426,0.17700195,-0.13427734
0.9916992,0.20092773,-0.1315918,0.9880371,0.18676758,-0.13720703
0.9897461,0.21240234,-0.12988281,0.9916992,0.20092773,-0.1315918
0.98706055,0.21386719,-0.13378906,0.9916992,0.20092773,-0.1315918
0.9848633,0.21289063,-0.12988281,0.98706055,0.21386719,-0.13378906
0.984375,0.21264648,-0.12109375,0.9848633,0.21289063,-0.12988281
0.98291016,0.21289063,-0.11645508,0.9848633,0.21289063,-0.12988281
0.9797363,0.21777344,-0.10888672,0.98291016,0.21289063,-0.11645508
0.9819336,0.22045898,-0.09838867,0.9797363,0.21777344,-0.10888672
0.98413086,0.22167969,-0.096191406,0.9797363,0.21777344,-0.10888672
0.982666,0.21533203,-0.091796875,0.98413086,0.22167969,-0.096191406
0.98291016,0.22167969,-0.0793457,0.982666,0.21533203,-0.091796875
0.98461914,0.2241211,-0.076660156,0.982666,0.21533203,-0.091796875
0.97753906,0.22949219,-0.06958008,0.98461914,0.2241211,-0.076660156
0.9746094,0.2241211,-0.05859375,0.97753906,0.22949219,-0.06958008
0.970459,0.22094727,-0.057373047,0.97753906,0.22949219,-0.06958008
0.9711914,0.22192383,-0.052978516,0.970459,0.22094727,-0.057373047
0.9694824,0.2163086,-0.05493164,0.9711914,0.22192383,-0.052978516
0.9680176,0.21386719,-0.055664063,0.9711914,0.22192383,-0.052978516
0.9638672,0.20776367,-0.056884766,0.9680176,0.21386719,-0.055664063
0.95874023,0.20532227,-0.049072266,0.9638672,0.20776367,-0.056884766
0.95654297,0.20581055,-0.046875,0.9638672,0.20776367,-0.056884766
0.95947266,0.20263672,-0.049560547,0.95654297,0.20581055,-0.046875
0.9621582,0.19995117,-0.055419922,0.95947266,0.20263672,-0.049560547
0.96533203,0.19677734,-0.053955078,0.9621582,0.19995117,-0.055419922
0.96240234,0.1940918,-0.061279297,0.96533203,0.19677734,-0.053955078
0.9602051,0.19238281,-0.06201172,0.96240234,0.1940918,-0.061279297
0.96313477,0.1940918,-0.06518555,0.9602051,0.19238281,-0.06201172
0.9680176,0.19213867,-0.0703125,0.96313477,0.1940918,-0.06518555
0.9741211,0.1940918,-0.072753906,0.9680176,0.19213867,-0.0703125
0.9785156,0.19384766,-0.07373047,0.9741211,0.1940918,-0.072753906
0.984375,0.18945313,-0.08227539,0.9785156,0.19384766,-0.07373047
0.97680664,0.19067383,-0.09277344,0.984375,0.18945313,-0.08227539
0.9719238,0.19482422,-0.09350586,0.97680664,0.19067383,-0.09277344
0.96484375,0.19677734,-0.095703125,0.9719238,0.19482422,-0.09350586
0.96606445,0.1965332,-0.09643555,0.96484375,0.19677734,-0.095703125
0.97021484,0.19580078,-0.09863281,0.96606445,0.1965332,-0.09643555
0.9729004,0.19677734,-0.09692383,0.97021484,0.19580078,-0.09863281
0.97509766,0.19506836,-0.103027344,0.9729004,0.19677734,-0.09692383
0.9748535,0.19384766,-0.10083008,0.97509766,0.19506836,-0.103027344
0.9753418,0.19677734,-0.09082031,0.9748535,0.19384766,-0.10083008
0.9707031,0.19848633,-0.08691406,0.9753418,0.19677734,-0.09082031
0.9694824,0.1965332,-0.087646484,0.9707031,0.19848633,-0.08691406
0.97265625,0.19799805,-0.09033203,0.9694824,0.1965332,-0.087646484
0.97314453,0.19995117,-0.088134766,0.97265625,0.19799805,-0.09033203
0.97265625,0.20166016,-0.08666992,0.97314453,0.19995117,-0.088134766
0.9628906,0.20458984,-0.079833984,0.97265625,0.20166016,-0.08666992
0.96191406,0.20532227,-0.0769043,0.9628906,0.20458984,-0.079833984
0.9621582,0.20629883,-0.076660156,0.96191406,0.20532227,-0.0769043
0.95996094,0.20605469,-0.072021484,0.9621582,0.20629883,-0.076660156
0.9675293,0.20581055,-0.071777344,0.95996094,0.20605469,-0.072021484
0.9682617,0.20678711,-0.072509766,0.9675293,0.20581055,-0.071777344
0.96362305,0.21166992,-0.064941406,0.9682617,0.20678711,-0.072509766
0.9658203,0.2121582,-0.061279297,0.96362305,0.21166992,-0.064941406
0.96606445,0.21313477,-0.057861328,0.9658203,0.2121582,-0.061279297
0.9682617,0.20922852,-0.05859375,0.96606445,0.21313477,-0.057861328
0.9626465,0.20629883,-0.059326172,0.9682617,0.20922852,-0.05859375
0.96313477,0.20581055,-0.061279297,0.9682617,0.20922852,-0.05859375
0.9638672,0.20483398,-0.059326172,0.96313477,0.20581055,-0.061279297
0.9667969,0.20019531,-0.061279297,0.9638672,0.20483398,-0.059326172
0.9682617,0.19970703,-0.06201172,0.9638672,0.20483398,-0.059326172
0.9692383,0.19726563,-0.06323242,0.9682617,0.19970703,-0.06201172
0.97216797,0.19458008,-0.068847656,0.9692383,0.19726563,-0.06323242
0.97436523,0.1940918,-0.07055664,0.9692383,0.19726563,-0.06323242
0.9802246,0.19604492,-0.07519531,0.97436523,0.1940918,-0.07055664
0.9772949,0.19213867,-0.078125,0.9802246,0.19604492,-0.07519531
0.9748535,0.18920898,-0.07861328,0.9802246,0.19604492,-0.07519531
0.9746094,0.18847656,-0.08666992,0.9748535,0.18920898,-0.07861328
0.9729004,0.19140625,-0.091308594,0.9746094,0.18847656,-0.08666992
0.97021484,0.19213867,-0.092041016,0.9746094,0.18847656,-0.08666992
0.97094727,0.19311523,-0.0925293,0.97021484,0.19213867,-0.092041016
0.97387695,0.1887207,-0.09375,0.97094727,0.19311523,-0.0925293
0.9719238,0.19189453,-0.09643555,0.97094727,0.19311523,-0.0925293
0.96728516,0.19018555,-0.09375,0.9719238,0.19189453,-0.09643555
0.9716797,0.19433594,-0.091796875,0.96728516,0.19018555,-0.09375
0.9746094,0.19042969,-0.092285156,0.96728516,0.19018555,-0.09375
0.9777832,0.18725586,-0.087890625,0.9746094,0.19042969,-0.092285156
0.9680176,0.19140625,-0.080078125,0.9777832,0.18725586,-0.087890625
0.9628906,0.18969727,-0.08105469,0.9777832,0.18725586,-0.087890625
0.9663086,0.19873047,-0.08251953,0.9628906,0.18969727,-0.08105469
0.9663086,0.20410156,-0.088378906,0.9663086,0.19873047,-0.08251953
0.96777344,0.20166016,-0.08911133,0.9663086,0.20410156,-0.088378906
0.9645996,0.20263672,-0.09008789,0.96777344,0.20166016,-0.08911133
0.967041,0.19848633,-0.079589844,0.9645996,0.20263672,-0.09008789
0.96777344,0.1977539,-0.078125,0.967041,0.19848633,-0.079589844
0.97143555,0.19824219,-0.07470703,0.96777344,0.1977539,-0.078125
0.97314453,0.20239258,-0.07495117,0.97143555,0.19824219,-0.07470703
0.9729004,0.203125,-0.07519531,0.97314453,0.20239258,-0.07495117
0.967041,0.20117188,-0.07397461,0.9729004,0.203125,-0.07519531
0.96118164,0.20703125,-0.07299805,0.967041,0.20117188,-0.07397461
0.9616699,0.20703125,-0.07470703,0.96118164,0.20703125,-0.07299805
0.96362305,0.21142578,-0.07324219,0.9616699,0.20703125,-0.07470703
0.96606445,0.2097168,-0.072509766,0.96362305,0.21142578,-0.07324219
0.9667969,0.21020508,-0.072753906,0.96606445,0.2097168,-0.072509766
0.97216797,0.20874023,-0.075683594,0.9667969,0.21020508,-0.072753906
0.9675293,0.20629883,-0.072021484,0.97216797,0.20874023,-0.075683594
0.96362305,0.20654297,-0.072021484,0.9675293,0.20629883,-0.072021484
0.9641113,0.2055664,-0.071777344,0.96362305,0.20654297,-0.072021484
0.9675293,0.20458984,-0.07080078,0.9641113,0.2055664,-0.071777344
0.96435547,0.20385742,-0.071777344,0.9675293,0.20458984,-0.07080078
0.96484375,0.20239258,-0.076660156,0.96435547,0.20385742,-0.071777344
0.9667969,0.19799805,-0.07714844,0.96484375,0.20239258,-0.076660156
0.9675293,0.19897461,-0.07910156,0.9667969,0.19799805,-0.07714844
0.96777344,0.19921875,-0.07763672,0.9675293,0.19897461,-0.07910156
0.96899414,0.19897461,-0.07861328,0.96777344,0.19921875,-0.07763672
0.970459,0.19897461,-0.080566406,0.96899414,0.19897461,-0.07861328
0.9694824,0.19873047,-0.08569336,0.970459,0.19897461,-0.080566406
0.96777344,0.19921875,-0.08276367,0.9694824,0.19873047,-0.08569336
0.9692383,0.19946289,-0.08154297,0.96777344,0.19921875,-0.08276367
0.97314453,0.19824219,-0.07324219,0.9692383,0.19946289,-0.08154297
0.9746094,0.19702148,-0.07519531,0.97314453,0.19824219,-0.07324219
0.9675293,0.19628906,-0.08227539,0.9746094,0.19702148,-0.07519531
0.9580078,0.20166016,-0.09106445,0.9675293,0.19628906,-0.08227539
0.9572754,0.20703125,-0.08203125,0.9580078,0.20166016,-0.09106445
0.95288086,0.20581055,-0.08154297,0.9580078,0.20166016,-0.09106445
0.94189453,0.21240234,-0.08105469,0.95288086,0.20581055,-0.08154297
0.94091797,0.21899414,-0.07885742,0.94189453,0.21240234,-0.08105469
0.9375,0.22192383,-0.07910156,0.94189453,0.21240234,-0.08105469
0.9382324,0.23022461,-0.07861328,0.9375,0.22192383,-0.07910156
0.9387207,0.23413086,-0.075927734,0.9382324,0.23022461,-0.07861328
0.9345703,0.23535156,-0.072753906,0.9382324,0.23022461,-0.07861328
0.9316406,0.24194336,-0.06567383,0.9345703,0.23535156,-0.072753906
0.9382324,0.2475586,-0.05859375,0.9316406,0.24194336,-0.06567383
0.94799805,0.25341797,-0.052490234,0.9316406,0.24194336,-0.06567383
0.96972656,0.2541504,-0.049316406,0.94799805,0.25341797,-0.052490234
0.98461914,0.25708008,-0.05078125,0.96972656,0.2541504,-0.049316406
0.9875488,0.26123047,-0.052978516,0.96972656,0.2541504,-0.049316406
0.9904785,0.27075195,-0.049316406,0.9875488,0.26123047,-0.052978516
0.9914551,0.2734375,-0.03466797,0.9904785,0.27075195,-0.049316406
0.9904785,0.27368164,-0.026611328,0.9904785,0.27075195,-0.049316406
0.9885254,0.2680664,-0.015625,0.9904785,0.27368164,-0.026611328
0.9848633,0.2631836,-0.013671875,0.9885254,0.2680664,-0.015625
0.98950195,0.26245117,-0.006591797,0.9885254,0.2680664,-0.015625
1.0029297,0.25805664,0,0.98950195,0.26245117,-0.006591797
1.0097656,0.24829102,0.005371094,1.0029297,0.25805664,0
1.0109863,0.24560547,0.010498047,1.0029297,0.25805664,0
0.99780273,0.23168945,0.018066406,1.0109863,0.24560547,0.010498047
0.98999023,0.22167969,0.020996094,0.99780273,0.23168945,0.018066406
0.9941406,0.21557617,0.01586914,0.98999023,0.22167969,0.020996094
1.0041504,0.1965332,0.007324219,0.9941406,0.21557617,0.01586914
1.0029297,0.18261719,0.001708984,1.0041504,0.1965332,0.007324219
1.0031738,0.17797852,-0.003173828,1.0029297,0.18261719,0.001708984
1.0031738,0.17041016,-0.031982422,1.0031738,0.17797852,-0.003173828
1.0163574,0.15429688,-0.07519531,1.0031738,0.17041016,-0.031982422
1.0358887,0.15478516,-0.07495117,1.0163574,0.15429688,-0.07519531
1.0620117,0.1652832,-0.057861328,1.0358887,0.15478516,-0.07495117
1.0678711,0.15991211,-0.067871094,1.0620117,0.1652832,-0.057861328
1.0722656,0.15136719,-0.080566406,1.0678711,0.15991211,-0.067871094
1.0666504,0.13061523,-0.12866211,1.0722656,0.15136719,-0.080566406
1.0349121,0.111816406,-0.18383789,1.0666504,0.13061523,-0.12866211
1.0229492,0.109375,-0.19091797,1.0349121,0.111816406,-0.18383789
1.0053711,0.1105957,-0.16381836,1.0229492,0.109375,-0.19091797
0.9904785,0.12207031,-0.13012695,1.0053711,0.1105957,-0.16381836
0.9880371,0.1303711,-0.11767578,0.9904785,0.12207031,-0.13012695
0.98999023,0.13647461,-0.10083008,0.9880371,0.1303711,-0.11767578
0.9748535,0.13696289,-0.10205078,0.98999023,0.13647461,-0.10083008
0.95825195,0.13720703,-0.1003418,0.9748535,0.13696289,-0.10205078
0.920166,0.13598633,-0.096191406,0.95825195,0.13720703,-0.1003418
0.8796387,0.13964844,-0.08618164,0.920166,0.13598633,-0.096191406
0.8598633,0.14746094,-0.0793457,0.8796387,0.13964844,-0.08618164
0.8461914,0.16186523,-0.0690918,0.8598633,0.14746094,-0.0793457
0.8769531,0.16723633,-0.056396484,0.8461914,0.16186523,-0.0690918
0.90356445,0.17138672,-0.048583984,0.8769531,0.16723633,-0.056396484
0.93481445,0.17895508,-0.03540039,0.90356445,0.17138672,-0.048583984
0.9489746,0.19018555,-0.020996094,0.93481445,0.17895508,-0.03540039
0.9523926,0.1928711,-0.017822266,0.9489746,0.19018555,-0.020996094
0.96606445,0.20214844,-0.013183594,0.9523926,0.1928711,-0.017822266
0.98583984,0.20605469,-0.012939453,0.96606445,0.20214844,-0.013183594
1.0012207,0.20629883,-0.016845703,0.98583984,0.20605469,-0.012939453
1.0317383,0.20654297,-0.006103516,1.0012207,0.20629883,-0.016845703
1.0344238,0.21142578,0.004638672,1.0317383,0.20654297,-0.006103516
1.0322266,0.20751953,0.001464844,1.0317383,0.20654297,-0.006103516
1.012207,0.20825195,-0.010498047,1.0322266,0.20751953,0.001464844
0.99780273,0.21777344,-0.013183594,1.012207,0.20825195,-0.010498047
0.9848633,0.21801758,-0.01171875,1.012207,0.20825195,-0.010498047
0.97265625,0.22387695,-0.004882813,0.9848633,0.21801758,-0.01171875
0.98583984,0.22363281,-0.010742188,0.97265625,0.22387695,-0.004882813
0.98950195,0.2241211,-0.016601563,0.97265625,0.22387695,-0.004882813
0.9904785,0.23095703,-0.021972656,0.98950195,0.2241211,-0.016601563
0.9987793,0.23828125,-0.021484375,0.9904785,0.23095703,-0.021972656
1.0014648,0.23950195,-0.02368164,0.9904785,0.23095703,-0.021972656
1.005127,0.24243164,-0.025634766,1.0014648,0.23950195,-0.02368164
0.9963379,0.2434082,-0.029052734,1.005127,0.24243164,-0.025634766
0.9921875,0.24438477,-0.030273438,1.005127,0.24243164,-0.025634766
0.9812012,0.24829102,-0.029785156,0.9921875,0.24438477,-0.030273438
0.9760742,0.24365234,-0.03100586,0.9812012,0.24829102,-0.029785156
0.96972656,0.24414063,-0.03149414,0.9812012,0.24829102,-0.029785156
0.95751953,0.24194336,-0.026123047,0.96972656,0.24414063,-0.03149414
0.9597168,0.23925781,-0.021484375,0.95751953,0.24194336,-0.026123047
0.9621582,0.23950195,-0.023925781,0.95751953,0.24194336,-0.026123047
0.97753906,0.23608398,-0.03491211,0.9621582,0.23950195,-0.023925781
0.9951172,0.23217773,-0.04296875,0.97753906,0.23608398,-0.03491211
0.9970703,0.22705078,-0.041748047,0.97753906,0.23608398,-0.03491211
0.99072266,0.21923828,-0.037841797,0.9970703,0.22705078,-0.041748047
0.9777832,0.22143555,-0.043945313,0.99072266,0.21923828,-0.037841797
0.97314453,0.21557617,-0.05493164,0.9777832,0.22143555,-0.043945313
0.96850586,0.20117188,-0.080322266,0.97314453,0.21557617,-0.05493164
0.9577637,0.18701172,-0.08959961,0.96850586,0.20117188,-0.080322266
0.95288086,0.18408203,-0.087646484,0.9577637,0.18701172,-0.08959961
0.96240234,0.1875,-0.083740234,0.95288086,0.18408203,-0.087646484
0.96850586,0.18383789,-0.08178711,0.96240234,0.1875,-0.083740234
0.9711914,0.18554688,-0.083740234,0.96850586,0.18383789,-0.08178711
0.99194336,0.18041992,-0.08325195,0.9711914,0.18554688,-0.083740234
1.012207,0.19042969,-0.08178711,0.99194336,0.18041992,-0.08325195
1.0251465,0.18823242,-0.0793457,1.012207,0.19042969,-0.08178711
1.0339355,0.18115234,-0.07299805,1.0251465,0.18823242,-0.0793457
1.026123,0.17749023,-0.076660156,1.0339355,0.18115234,-0.07299805
1.0175781,0.17211914,-0.080322266,1.026123,0.17749023,-0.076660156
0.99902344,0.1628418,-0.083496094,1.0175781,0.17211914,-0.080322266
0.9765625,0.15698242,-0.075683594,0.99902344,0.1628418,-0.083496094
0.9589844,0.15258789,-0.072509766,0.9765625,0.15698242,-0.075683594
0.94628906,0.13964844,-0.06762695,0.9589844,0.15258789,-0.072509766
0.9501953,0.14160156,-0.06933594,0.94628906,0.13964844,-0.06762695
0.9519043,0.14550781,-0.07299805,0.9501953,0.14160156,-0.06933594
0.96191406,0.15136719,-0.072021484,0.9519043,0.14550781,-0.07299805
0.9711914,0.15893555,-0.06762695,0.96191406,0.15136719,-0.072021484
0.9746094,0.15820313,-0.06713867,0.9711914,0.15893555,-0.06762695
0.9836426,0.15893555,-0.068115234,0.9746094,0.15820313,-0.06713867
0.9814453,0.15966797,-0.06665039,0.9836426,0.15893555,-0.068115234
0.97509766,0.15698242,-0.06323242,0.9814453,0.15966797,-0.06665039
0.96899414,0.1550293,-0.060546875,0.97509766,0.15698242,-0.06323242
0.9645996,0.15942383,-0.061523438,0.96899414,0.1550293,-0.060546875
0.9628906,0.16064453,-0.06591797,0.9645996,0.15942383,-0.061523438
0.96240234,0.16137695,-0.0690918,0.9628906,0.16064453,-0.06591797
0.96362305,0.16503906,-0.06542969,0.96240234,0.16137695,-0.0690918
0.96533203,0.16699219,-0.06298828,0.96362305,0.16503906,-0.06542969
0.96728516,0.16992188,-0.068603516,0.96533203,0.16699219,-0.06298828
0.97094727,0.17578125,-0.067871094,0.96728516,0.16992188,-0.068603516
0.9716797,0.17919922,-0.06640625,0.96728516,0.16992188,-0.068603516
0.96875,0.18334961,-0.064941406,0.9716797,0.17919922,-0.06640625
0.9680176,0.18481445,-0.061279297,0.96875,0.18334961,-0.064941406
0.96875,0.1862793,-0.0625,0.96875,0.18334961,-0.064941406
0.97216797,0.1887207,-0.06201172,0.96875,0.1862793,-0.0625
0.9736328,0.19213867,-0.060546875,0.97216797,0.1887207,-0.06201172
0.9741211,0.1928711,-0.061767578,0.97216797,0.1887207,-0.06201172
0.97680664,0.19604492,-0.05810547,0.9741211,0.1928711,-0.061767578
0.9772949,0.19580078,-0.059570313,0.97680664,0.19604492,-0.05810547
0.9772949,0.19580078,-0.060791016,0.97680664,0.19604492,-0.05810547
0.97680664,0.19897461,-0.064941406,0.9772949,0.19580078,-0.060791016
0.97802734,0.20019531,-0.06567383,0.97680664,0.19897461,-0.064941406
0.9753418,0.19897461,-0.064208984,0.97680664,0.19897461,-0.064941406
0.9765625,0.20117188,-0.0625,0.9753418,0.19897461,-0.064208984
0.9760742,0.20141602,-0.060058594,0.9765625,0.20117188,-0.0625
0.9765625,0.20214844,-0.061035156,0.9765625,0.20117188,-0.0625
0.9758301,0.20043945,-0.06347656,0.9765625,0.20214844,-0.061035156
0.9765625,0.1977539,-0.06738281,0.9758301,0.20043945,-0.06347656
0.97631836,0.19799805,-0.06982422,0.9758301,0.20043945,-0.06347656
0.97802734,0.19677734,-0.06982422,0.97631836,0.19799805,-0.06982422
0.97631836,0.19384766,-0.0703125,0.97802734,0.19677734,-0.06982422
0.97314453,0.1953125,-0.068603516,0.97802734,0.19677734,-0.06982422
0.96972656,0.19213867,-0.0703125,0.97314453,0.1953125,-0.068603516
0.97216797,0.19262695,-0.07470703,0.96972656,0.19213867,-0.0703125
0.9758301,0.1899414,-0.07373047,0.97216797,0.19262695,-0.07470703
0.9831543,0.18920898,-0.079589844,0.9758301,0.1899414,-0.07373047
0.97802734,0.18774414,-0.07495117,0.9831543,0.18920898,-0.079589844
0.97802734,0.18847656,-0.07543945,0.97802734,0.18774414,-0.07495117
0.97314453,0.1887207,-0.07788086,0.97802734,0.18847656,-0.07543945
0.9736328,0.18823242,-0.07788086,0.97314453,0.1887207,-0.07788086
0.97753906,0.18676758,-0.07788086,0.9736328,0.18823242,-0.07788086
0.97753906,0.18554688,-0.07861328,0.97753906,0.18676758,-0.07788086
0.97265625,0.18359375,-0.075927734,0.97753906,0.18554688,-0.07861328
0.97314453,0.1809082,-0.07299805,0.97265625,0.18359375,-0.075927734
0.98291016,0.18066406,-0.068847656,0.97314453,0.1809082,-0.07299805
0.98657227,0.18847656,-0.078125,0.98291016,0.18066406,-0.068847656
0.97802734,0.1850586,-0.07885742,0.98657227,0.18847656,-0.078125
0.9675293,0.17114258,-0.064453125,0.97802734,0.1850586,-0.07885742
0.9597168,0.17456055,-0.049316406,0.9675293,0.17114258,-0.064453125
0.953125,0.16967773,-0.052001953,0.9597168,0.17456055,-0.049316406
0.9807129,0.17358398,-0.0546875,0.953125,0.16967773,-0.052001953
0.9812012,0.1940918,-0.055419922,0.9807129,0.17358398,-0.0546875
0.98217773,0.19702148,-0.048828125,0.9812012,0.1940918,-0.055419922
0.9802246,0.1887207,-0.045654297,0.98217773,0.19702148,-0.048828125
0.9863281,0.1862793,-0.05102539,0.9802246,0.1887207,-0.045654297
0.9875488,0.19042969,-0.049804688,0.9863281,0.1862793,-0.05102539
0.9970703,0.18481445,-0.04663086,0.9875488,0.19042969,-0.049804688
0.9890137,0.1809082,-0.046142578,0.9970703,0.18481445,-0.04663086
0.9914551,0.16967773,-0.052978516,0.9890137,0.1809082,-0.046142578
0.9812012,0.17016602,-0.06567383,0.9914551,0.16967773,-0.052978516
0.9885254,0.19335938,-0.057617188,0.9812012,0.17016602,-0.06567383
0.97436523,0.2163086,-0.06713867,0.9885254,0.19335938,-0.057617188
0.94677734,0.15185547,-0.06616211,0.97436523,0.2163086,-0.06713867
0.9597168,0.14990234,-0.06933594,0.94677734,0.15185547,-0.06616211
0.9555664,0.17358398,-0.07055664,0.9597168,0.14990234,-0.06933594
0.94140625,0.18701172,-0.076660156,0.9555664,0.17358398,-0.07055664
0.9572754,0.17919922,-0.07348633,0.94140625,0.18701172,-0.076660156
0.9628906,0.17749023,-0.07324219,0.94140625,0.18701172,-0.076660156
0.97509766,0.17163086,-0.07324219,0.9628906,0.17749023,-0.07324219
0.98876953,0.17529297,-0.07397461,0.97509766,0.17163086,-0.07324219
0.99731445,0.17089844,-0.07128906,0.97509766,0.17163086,-0.07324219
1.0085449,0.15332031,-0.07543945,0.99731445,0.17089844,-0.07128906
1.0039063,0.171875,-0.08129883,1.0085449,0.15332031,-0.07543945
1.0004883,0.18969727,-0.080566406,1.0085449,0.15332031,-0.07543945
0.9987793,0.18920898,-0.08520508,1.0004883,0.18969727,-0.080566406
1.003418,0.16625977,-0.08569336,0.9987793,0.18920898,-0.08520508
0.99780273,0.14648438,-0.092285156,0.9987793,0.18920898,-0.08520508
0.9707031,0.16333008,-0.09716797,0.99780273,0.14648438,-0.092285156
0.95092773,0.21484375,-0.09008789,0.9707031,0.16333008,-0.09716797
0.9458008,0.22485352,-0.092285156,0.9707031,0.16333008,-0.09716797
0.9326172,0.20214844,-0.08203125,0.9458008,0.22485352,-0.092285156
0.93066406,0.17407227,-0.08129883,0.9326172,0.20214844,-0.08203125
0.9313965,0.18579102,-0.080566406,0.9326172,0.20214844,-0.08203125
0.93481445,0.22387695,-0.07519531,0.9313965,0.18579102,-0.080566406
0.9399414,0.22607422,-0.068359375,0.93481445,0.22387695,-0.07519531
0.94018555,0.22167969,-0.06518555,0.93481445,0.22387695,-0.07519531
0.9562988,0.2277832,-0.064697266,0.94018555,0.22167969,-0.06518555
0.9760742,0.2331543,-0.072753906,0.9562988,0.2277832,-0.064697266
0.9897461,0.21679688,-0.08276367,0.9760742,0.2331543,-0.072753906
0.9909668,0.26220703,-0.10107422,0.9897461,0.21679688,-0.08276367
1.0012207,0.42041016,-0.125,0.9909668,0.26220703,-0.10107422
1.0200195,0.4621582,-0.14257813,1.0012207,0.42041016,-0.125
0.98461914,0.5070801,-0.20361328,1.0200195,0.4621582,-0.14257813
1.0466309,0.69555664,-0.19921875,0.98461914,0.5070801,-0.20361328
1.0998535,0.8327637,-0.15185547,1.0466309,0.69555664,-0.19921875
1.0939941,0.98291016,-0.13452148,1.0998535,0.8327637,-0.15185547
1.1791992,1.1689453,-0.19702148,1.0939941,0.98291016,-0.13452148
1.2258301,1.2912598,-0.12792969,1.1791992,1.1689453,-0.19702148
1.2392578,1.3415527,0.030273438,1.2258301,1.2912598,-0.12792969
1.182373,1.2570801,0.1274414,1.2392578,1.3415527,0.030273438
